tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
2017-M021,Madrid Masters,Clay,64,M,20170508,298,104745,4,NA,Rafael Nadal,L,185,ESP,30.9295003422,104925,2,NA,Novak Djokovic,R,188,SRB,29.9630390144,6-2 6-4,3,SF,98,2,1,57,36,28,10,9,1,2,4,2,56,39,22,7,9,2,6,5,4375,2,7085,2017,Spain,Serbia,40.463667,-3.74922,44.016521,21.005859
2017-5014,Shanghai Masters,Hard,64,M,20171009,300,103819,2,NA,Roger Federer,R,185,SUI,36.1697467488,104745,1,NA,Rafael Nadal,L,185,ESP,31.3511293634,6-4 6-3,3,F,72,10,0,44,30,25,11,9,0,0,4,0,61,45,28,8,10,4,7,2,7505,1,9875,2017,Switzerland,Spain,46.818188,8.227512,40.463667,-3.74922
2018-M009,Rome Masters,Clay,64,M,20180514,299,104745,1,NA,Rafael Nadal,L,185,ESP,31.9452429843,104925,11,NA,Novak Djokovic,R,188,SRB,30.9787816564,7-6(4) 6-3,3,SF,116,1,2,65,39,25,18,10,2,3,4,0,63,45,27,11,11,2,5,2,7950,18,1905,2018,Spain,Serbia,40.463667,-3.74922,44.016521,21.005859
2018-540,Wimbledon,Grass,128,G,20180702,225,104925,12,NA,Novak Djokovic,R,188,SRB,31.112936345,104745,2,NA,Rafael Nadal,L,185,ESP,32.0793976728,6-4 3-6 7-6(9) 3-6 10-8,5,SF,315,23,4,176,125,95,24,29,7,11,9,4,210,150,100,34,30,15,19,21,1715,1,8770,2018,Serbia,Spain,44.016521,21.005859,40.463667,-3.74922
2018-M024,Cincinnati Masters,Hard,64,M,20180813,300,104925,10,NA,Novak Djokovic,R,188,SRB,31.227926078,103819,2,NA,Roger Federer,R,185,SUI,37.0130047912,6-4 6-4,3,F,84,4,2,53,35,25,14,10,0,1,11,4,77,45,30,15,10,3,6,10,3445,2,6480,2018,Serbia,Switzerland,44.016521,21.005859,46.818188,8.227512
2018-0352,Paris Masters,Hard,64,M,20181029,298,104925,2,NA,Novak Djokovic,R,188,SRB,31.4387405886,103819,3,NA,Roger Federer,R,185,SUI,37.2238193018,7-6(6) 5-7 7-6(3),3,SF,182,8,0,113,76,56,28,18,1,2,17,2,139,93,69,25,18,12,12,2,7445,3,6260,2018,Serbia,Switzerland,44.016521,21.005859,46.818188,8.227512
2019-580,Australian Open,Hard,128,G,20190114,226,104925,1,NA,Novak Djokovic,R,188,SRB,31.6495550992,104745,2,NA,Rafael Nadal,L,185,ESP,32.6160164271,6-3 6-2 6-3,5,F,124,8,0,69,50,40,16,13,1,1,3,2,73,47,24,16,13,3,8,1,9135,2,7480,2019,Serbia,Spain,44.016521,21.005859,40.463667,-3.74922
2019-M006,Indian Wells Masters,Hard,128,M,20190304,298,103819,4,NA,Roger Federer,R,185,SUI,37.568788501,104745,2,NA,Rafael Nadal,L,185,ESP,32.7501711157,W/O,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4600,2,8365,2019,Switzerland,Spain,46.818188,8.227512,40.463667,-3.74922
2019-M009,Rome Masters,Clay,64,M,20190513,300,104745,2,NA,Rafael Nadal,L,185,ESP,32.9418206708,104925,1,NA,Novak Djokovic,R,188,SRB,31.9753593429,6-0 4-6 6-1,3,F,145,0,0,66,48,35,11,11,1,2,7,1,96,72,43,7,12,11,17,2,7945,1,12115,2019,Spain,Serbia,40.463667,-3.74922,44.016521,21.005859
2019-520,Roland Garros,Clay,128,G,20190527,1602,104745,2,NA,Rafael Nadal,L,185,ESP,32.9801505818,103819,3,NA,Roger Federer,R,185,SUI,37.7987679671,6-3 6-4 6-2,5,SF,145,3,1,88,72,49,9,14,2,4,3,1,93,55,34,15,13,10,16,2,7945,3,5950,2019,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2019-540,Wimbledon,Grass,128,G,20190701,225,103819,2,NA,Roger Federer,R,185,SUI,37.8945927447,104745,3,NA,Rafael Nadal,L,185,ESP,33.0759753593,7-6(3) 1-6 6-3 6-4,5,SF,182,14,1,116,79,58,23,19,6,8,10,4,127,81,60,22,20,8,10,3,6620,2,7945,2019,Switzerland,Spain,46.818188,8.227512,40.463667,-3.74922
2019-540,Wimbledon,Grass,128,G,20190701,226,104925,1,NA,Novak Djokovic,R,188,SRB,32.1095140315,103819,2,NA,Roger Federer,R,185,SUI,37.8945927447,7-6(5) 1-6 7-6(4) 4-6 13-12,5,F,297,10,9,219,136,101,39,34,6,13,25,6,203,127,100,39,34,5,8,1,12415,3,6620,2019,Serbia,Switzerland,44.016521,21.005859,46.818188,8.227512
2019-0605,Tour Finals,Hard,8,F,20191111,291,103819,3,NA,Roger Federer,R,185,SUI,38.2587268994,104925,2,NA,Novak Djokovic,R,188,SRB,32.4736481862,6-4 6-3,3,RR,73,12,2,49,36,29,9,9,1,1,2,3,62,46,26,7,10,4,7,3,6190,2,8945,2019,Switzerland,Serbia,46.818188,8.227512,44.016521,21.005859
2020-8888,Atp Cup,Hard,24,A,20200106,300,104925,NA,NA,Novak Djokovic,R,188,SRB,32.6269678303,104745,NA,NA,Rafael Nadal,L,185,ESP,33.5934291581,6-2 7-6(4),3,F,115,12,2,64,49,41,9,10,5,5,5,3,70,51,39,6,10,6,8,2,9055,1,9985,2020,Serbia,Spain,44.016521,21.005859,40.463667,-3.74922
2020-580,Australian Open,Hard,128,G,20200120,225,104925,2,NA,Novak Djokovic,R,188,SRB,32.6652977413,103819,3,NA,Roger Federer,R,185,SUI,38.4503764545,7-6(1) 6-4 6-3,5,SF,138,11,1,102,74,54,15,16,5,7,15,3,104,68,45,15,15,7,11,2,9720,3,6590,2020,Serbia,Switzerland,44.016521,21.005859,46.818188,8.227512
2020-520,Roland Garros,Clay,128,G,20200928,1701,104745,1,NA,Rafael Nadal,L,185,ESP,34.3216974675,104925,2,NA,Novak Djokovic,R,188,SRB,33.3552361396,6-0 6-2 7-5,5,F,161,4,1,84,55,37,19,13,4,5,1,4,99,66,33,16,13,11,18,2,9850,1,11260,2020,Spain,Serbia,40.463667,-3.74922,44.016521,21.005859
