year,country_name,wins,runnerups,total_finals_games,finals_win_rate,total_wins,total_losses,total_games,win_rate,latitude,longitude
1971,Ecuador,0,0,0,0,9,14,23,39.130434782608695,-1.831239,-78.183406
1971,Egypt,0,0,0,0,28,40,68,41.17647058823529,26.820553,30.802498
1971,Finland,0,0,0,0,5,4,9,55.55555555555556,61.92411,25.748151
1971,France,0,0,0,0,190,152,342,55.55555555555556,46.227638,2.213749
1971,Germany,0,0,0,0,54,79,133,40.6015037593985,51.165691,10.451526
1971,Greece,0,0,0,0,5,10,15,33.33333333333333,39.074208,21.824312
1971,Hungary,0,0,0,0,38,37,75,50.66666666666667,47.162494,19.503304
1971,India,0,0,0,0,11,22,33,33.33333333333333,20.593684,78.96288
1971,Indonesia,0,0,0,0,5,6,11,45.45454545454545,-0.789275,113.921327
1971,Ireland,0,0,0,0,6,27,33,18.181818181818183,53.41291,-8.24389
1971,Israel,0,0,0,0,4,4,8,50,31.046051,34.851612
1971,Italy,0,0,0,0,73,96,169,43.19526627218935,41.87194,12.56738
1971,Jamaica,0,0,0,0,10,22,32,31.25,18.109581,-77.297508
1971,Japan,0,0,0,0,27,40,67,40.298507462686565,36.204824,138.252924
1971,Luxembourg,0,0,0,0,4,4,8,50,49.815273,6.129583
1971,Mexico,0,0,0,0,26,36,62,41.935483870967744,23.634501,-102.552784
1971,New Zealand,0,0,0,0,51,70,121,42.14876033057851,-40.900557,174.885971
1971,Pakistan,0,0,0,0,20,17,37,54.054054054054056,30.375321,69.345116
1971,Peru,0,0,0,0,15,14,29,51.724137931034484,-9.189967,-75.015152
1971,Philippines,0,0,0,0,1,3,4,25,12.879721,121.774017
1971,Poland,0,0,0,0,6,10,16,37.5,51.919438,19.145136
1971,Portugal,0,0,0,0,2,3,5,40,39.399872,-8.224454
1971,Russia,0,0,0,0,29,14,43,67.44186046511628,61.52401,105.318756
1971,Serbia,0,0,0,0,9,20,29,31.03448275862069,44.016521,21.005859
1971,Sweden,0,0,0,0,16,36,52,30.76923076923077,60.128161,18.643501
1971,Turkey,0,0,0,0,1,3,4,25,38.963745,35.243322
1971,Ukraine,0,0,0,0,1,1,2,50,48.379433,31.16558
1971,Vatican City,0,0,0,0,1,2,3,33.33333333333333,41.902916,12.453389
1971,Venezuela,0,0,0,0,1,6,7,14.285714285714285,6.42375,-66.58973
1971,Zimbabwe,0,0,0,0,8,11,19,42.10526315789473,-19.015438,29.154857
1972,Argentina,0,0,0,0,24,28,52,46.15384615384615,-38.416097,-63.616672
1972,Austria,0,0,0,0,9,19,28,32.142857142857146,47.516231,14.550072
1972,Belgium,0,0,0,0,24,25,49,48.97959183673469,50.503887,4.469936
1972,Brazil,0,0,0,0,28,29,57,49.122807017543856,-14.235004,-51.92528
1972,Canada,0,0,0,0,9,34,43,20.930232558139537,56.130366,-106.346771
1972,Chile,0,0,0,0,74,76,150,49.333333333333336,-35.675147,-71.542969
1972,Colombia,0,0,0,0,11,18,29,37.93103448275862,4.570868,-74.297333
1972,Denmark,0,0,0,0,6,20,26,23.076923076923077,56.26392,9.501785
1972,Ecuador,0,0,0,0,1,5,6,16.666666666666664,-1.831239,-78.183406
1972,Egypt,0,0,0,0,24,30,54,44.44444444444444,26.820553,30.802498
1972,Finland,0,0,0,0,2,3,5,40,61.92411,25.748151
1972,France,0,0,0,0,174,176,350,49.714285714285715,46.227638,2.213749
1972,Greece,0,0,0,0,4,13,17,23.52941176470588,39.074208,21.824312
1972,Hungary,0,0,0,0,34,50,84,40.476190476190474,47.162494,19.503304
1972,India,0,0,0,0,31,43,74,41.891891891891895,20.593684,78.96288
1972,Indonesia,0,0,0,0,1,2,3,33.33333333333333,-0.789275,113.921327
1972,Iran,0,0,0,0,7,5,12,58.333333333333336,32.427908,53.688046
1972,Ireland,0,0,0,0,47,57,104,45.19230769230769,53.41291,-8.24389
1972,Italy,0,0,0,0,57,78,135,42.22222222222222,41.87194,12.56738
1972,Jamaica,0,0,0,0,4,10,14,28.57142857142857,18.109581,-77.297508
1972,Japan,0,0,0,0,39,49,88,44.31818181818182,36.204824,138.252924
1972,Luxembourg,0,0,0,0,2,6,8,25,49.815273,6.129583
1972,Mexico,0,0,0,0,16,29,45,35.55555555555556,23.634501,-102.552784
1972,Monaco,0,0,0,0,4,8,12,33.33333333333333,43.750298,7.412841
1972,Morocco,0,0,0,0,8,4,12,66.66666666666666,31.791702,-7.09262
1972,New Zealand,0,0,0,0,62,95,157,39.490445859872615,-40.900557,174.885971
1972,Pakistan,0,0,0,0,30,34,64,46.875,30.375321,69.345116
1972,Poland,0,0,0,0,10,10,20,50,51.919438,19.145136
1972,Portugal,0,0,0,0,1,2,3,33.33333333333333,39.399872,-8.224454
1972,Russia,0,0,0,0,55,19,74,74.32432432432432,61.52401,105.318756
1972,Serbia,0,0,0,0,3,13,16,18.75,44.016521,21.005859
1972,Sweden,0,0,0,0,38,60,98,38.775510204081634,60.128161,18.643501
1972,Vatican City,0,0,0,0,2,4,6,33.33333333333333,41.902916,12.453389
1972,Venezuela,0,0,0,0,6,9,15,40,6.42375,-66.58973
1972,Vietnam,0,0,0,0,6,2,8,75,14.058324,108.277199
1972,Zimbabwe,0,0,0,0,2,4,6,33.33333333333333,-19.015438,29.154857
1973,Argentina,0,0,0,0,80,51,131,61.06870229007634,-38.416097,-63.616672
1973,Austria,0,0,0,0,20,31,51,39.21568627450981,47.516231,14.550072
1973,Belgium,0,0,0,0,18,18,36,50,50.503887,4.469936
1973,Brazil,0,0,0,0,8,28,36,22.22222222222222,-14.235004,-51.92528
1973,Bulgaria,0,0,0,0,6,6,12,50,42.733883,25.48583
1973,Canada,0,0,0,0,8,31,39,20.51282051282051,56.130366,-106.346771
1973,Colombia,0,0,0,0,23,22,45,51.11111111111111,4.570868,-74.297333
1973,Costa Rica,0,0,0,0,4,3,7,57.14285714285714,9.748917,-83.753428
1973,Croatia,0,0,0,0,74,65,139,53.23741007194245,45.1,15.2
1973,Denmark,0,0,0,0,11,28,39,28.205128205128204,56.26392,9.501785
1973,Ecuador,0,0,0,0,4,6,10,40,-1.831239,-78.183406
1973,Egypt,0,0,0,0,19,28,47,40.42553191489361,26.820553,30.802498
1973,Finland,0,0,0,0,2,3,5,40,61.92411,25.748151
1973,France,0,0,0,0,212,206,418,50.717703349282296,46.227638,2.213749
1973,Greece,0,0,0,0,15,27,42,35.714285714285715,39.074208,21.824312
1973,Hungary,0,0,0,0,53,77,130,40.76923076923077,47.162494,19.503304
1973,Indonesia,0,0,0,0,8,9,17,47.05882352941176,-0.789275,113.921327
1973,Iran,0,0,0,0,1,9,10,10,32.427908,53.688046
1973,Ireland,0,0,0,0,3,22,25,12,53.41291,-8.24389
1973,Israel,0,0,0,0,1,3,4,25,31.046051,34.851612
1973,Jamaica,0,0,0,0,6,10,16,37.5,18.109581,-77.297508
1973,Japan,0,0,0,0,37,70,107,34.57943925233645,36.204824,138.252924
1973,Mexico,0,0,0,0,61,71,132,46.21212121212121,23.634501,-102.552784
1973,Morocco,0,0,0,0,3,5,8,37.5,31.791702,-7.09262
1973,Niger,0,0,0,0,1,1,2,50,17.607789,8.081666
1973,Nigeria,0,0,0,0,1,1,2,50,9.081999,8.675277
1973,Norway,0,0,0,0,7,5,12,58.333333333333336,60.472024,8.468946
1973,Pakistan,0,0,0,0,28,46,74,37.83783783783784,30.375321,69.345116
1973,Peru,0,0,0,0,3,11,14,21.428571428571427,-9.189967,-75.015152
1973,Poland,0,0,0,0,8,9,17,47.05882352941176,51.919438,19.145136
1973,Russia,0,0,0,0,44,31,75,58.666666666666664,61.52401,105.318756
1973,Serbia,0,0,0,0,5,13,18,27.77777777777778,44.016521,21.005859
1973,South Africa,0,0,0,0,160,187,347,46.10951008645533,-30.559482,22.937506
1973,South Korea,0,0,0,0,1,3,4,25,35.907757,127.766922
1973,Sweden,0,0,0,0,105,106,211,49.763033175355446,60.128161,18.643501
1973,Switzerland,0,0,0,0,6,7,13,46.15384615384615,46.818188,8.227512
1973,Turkey,0,0,0,0,6,6,12,50,38.963745,35.243322
1973,Venezuela,0,0,0,0,3,11,14,21.428571428571427,6.42375,-66.58973
1973,Vietnam,0,0,0,0,3,3,6,50,14.058324,108.277199
1974,Austria,0,0,0,0,25,31,56,44.642857142857146,47.516231,14.550072
1974,Belgium,0,0,0,0,13,6,19,68.42105263157895,50.503887,4.469936
1974,Bolivia,0,0,0,0,2,9,11,18.181818181818183,-16.290154,-63.588653
1974,Brazil,0,0,0,0,34,32,66,51.515151515151516,-14.235004,-51.92528
1974,Bulgaria,0,0,0,0,5,2,7,71.42857142857143,42.733883,25.48583
1974,Canada,0,0,0,0,2,22,24,8.333333333333332,56.130366,-106.346771
1974,Chile,0,0,0,0,86,121,207,41.54589371980676,-35.675147,-71.542969
1974,Colombia,0,0,0,0,23,33,56,41.07142857142857,4.570868,-74.297333
1974,Croatia,0,0,0,0,47,52,99,47.474747474747474,45.1,15.2
1974,Czech Republic,0,0,0,0,111,125,236,47.03389830508475,49.817492,15.472962
1974,Denmark,0,0,0,0,9,30,39,23.076923076923077,56.26392,9.501785
1974,Egypt,0,0,0,0,46,31,77,59.74025974025974,26.820553,30.802498
1974,Finland,0,0,0,0,6,7,13,46.15384615384615,61.92411,25.748151
1974,France,0,0,0,0,119,175,294,40.476190476190474,46.227638,2.213749
1974,Greece,0,0,0,0,2,20,22,9.090909090909092,39.074208,21.824312
1974,Hungary,0,0,0,0,31,34,65,47.69230769230769,47.162494,19.503304
1974,Indonesia,0,0,0,0,2,9,11,18.181818181818183,-0.789275,113.921327
1974,Iran,0,0,0,0,8,11,19,42.10526315789473,32.427908,53.688046
1974,Ireland,0,0,0,0,1,4,5,20,53.41291,-8.24389
1974,Israel,0,0,0,0,5,8,13,38.46153846153847,31.046051,34.851612
1974,Jamaica,0,0,0,0,1,3,4,25,18.109581,-77.297508
1974,Japan,0,0,0,0,61,88,149,40.939597315436245,36.204824,138.252924
1974,Malaysia,0,0,0,0,1,7,8,12.5,4.210484,101.975766
1974,Monaco,0,0,0,0,5,3,8,62.5,43.750298,7.412841
1974,Niger,0,0,0,0,1,2,3,33.33333333333333,17.607789,8.081666
1974,Nigeria,0,0,0,0,4,1,5,80,9.081999,8.675277
1974,Norway,0,0,0,0,4,10,14,28.57142857142857,60.472024,8.468946
1974,Pakistan,0,0,0,0,20,30,50,40,30.375321,69.345116
1974,Paraguay,0,0,0,0,2,4,6,33.33333333333333,-23.442503,-58.443832
1974,Philippines,0,0,0,0,12,16,28,42.857142857142854,12.879721,121.774017
1974,Poland,0,0,0,0,19,21,40,47.5,51.919438,19.145136
1974,Portugal,0,0,0,0,2,9,11,18.181818181818183,39.399872,-8.224454
1974,Serbia,0,0,0,0,3,15,18,16.666666666666664,44.016521,21.005859
1974,South Korea,0,0,0,0,4,5,9,44.44444444444444,35.907757,127.766922
1974,Spain,0,0,0,0,167,157,324,51.54320987654321,40.463667,-3.74922
1974,Sri Lanka,0,0,0,0,1,3,4,25,7.873054,80.771797
1974,Switzerland,0,0,0,0,10,11,21,47.61904761904761,46.818188,8.227512
1974,Turkey,0,0,0,0,2,10,12,16.666666666666664,38.963745,35.243322
1974,Vatican City,0,0,0,0,74,81,155,47.74193548387097,41.902916,12.453389
1974,Venezuela,0,0,0,0,5,13,18,27.77777777777778,6.42375,-66.58973
1974,Vietnam,0,0,0,0,6,8,14,42.857142857142854,14.058324,108.277199
1974,Zimbabwe,0,0,0,0,7,18,25,28.000000000000004,-19.015438,29.154857
1975,Austria,0,0,0,0,29,38,67,43.28358208955223,47.516231,14.550072
1975,Belgium,0,0,0,0,13,20,33,39.39393939393939,50.503887,4.469936
1975,Bolivia,0,0,0,0,7,18,25,28.000000000000004,-16.290154,-63.588653
1975,Brazil,0,0,0,0,44,68,112,39.285714285714285,-14.235004,-51.92528
1975,Bulgaria,0,0,0,0,2,6,8,25,42.733883,25.48583
1975,Canada,0,0,0,0,8,16,24,33.33333333333333,56.130366,-106.346771
1975,Chile,0,0,0,0,98,87,185,52.972972972972975,-35.675147,-71.542969
1975,Colombia,0,0,0,0,35,43,78,44.871794871794876,4.570868,-74.297333
1975,Denmark,0,0,0,0,3,9,12,25,56.26392,9.501785
1975,Egypt,0,0,0,0,30,32,62,48.38709677419355,26.820553,30.802498
1975,Finland,0,0,0,0,2,8,10,20,61.92411,25.748151
1975,France,0,0,0,0,133,133,266,50,46.227638,2.213749
1975,Greece,0,0,0,0,3,2,5,60,39.074208,21.824312
1975,Hungary,0,0,0,0,42,42,84,50,47.162494,19.503304
1975,India,0,0,0,0,79,89,168,47.023809523809526,20.593684,78.96288
1975,Indonesia,0,0,0,0,5,3,8,62.5,-0.789275,113.921327
1975,Iran,0,0,0,0,3,5,8,37.5,32.427908,53.688046
1975,Ireland,0,0,0,0,2,5,7,28.57142857142857,53.41291,-8.24389
1975,Japan,0,0,0,0,27,76,103,26.21359223300971,36.204824,138.252924
1975,Monaco,0,0,0,0,5,3,8,62.5,43.750298,7.412841
1975,Pakistan,0,0,0,0,31,30,61,50.81967213114754,30.375321,69.345116
1975,Paraguay,0,0,0,0,21,23,44,47.72727272727273,-23.442503,-58.443832
1975,Peru,0,0,0,0,2,6,8,25,-9.189967,-75.015152
1975,Philippines,0,0,0,0,3,6,9,33.33333333333333,12.879721,121.774017
1975,Poland,0,0,0,0,45,36,81,55.55555555555556,51.919438,19.145136
1975,Portugal,0,0,0,0,5,3,8,62.5,39.399872,-8.224454
1975,Russia,0,0,0,0,33,34,67,49.25373134328358,61.52401,105.318756
1975,Serbia,0,0,0,0,21,26,47,44.680851063829785,44.016521,21.005859
1975,South Africa,0,0,0,0,147,187,334,44.01197604790419,-30.559482,22.937506
1975,South Korea,0,0,0,0,2,2,4,50,35.907757,127.766922
1975,Switzerland,0,0,0,0,5,13,18,27.77777777777778,46.818188,8.227512
1975,Turkey,0,0,0,0,3,18,21,14.285714285714285,38.963745,35.243322
1975,United Kingdom,0,0,0,0,196,237,433,45.26558891454965,55.378051,-3.435973
1975,Uruguay,0,0,0,0,2,2,4,50,-32.522779,-55.765835
1975,Venezuela,0,0,0,0,5,26,31,16.129032258064516,6.42375,-66.58973
1975,Zimbabwe,0,0,0,0,6,14,20,30,-19.015438,29.154857
1976,Austria,0,0,0,0,32,38,70,45.714285714285715,47.516231,14.550072
1976,Belgium,0,0,0,0,5,12,17,29.411764705882355,50.503887,4.469936
1976,Bolivia,0,0,0,0,12,22,34,35.294117647058826,-16.290154,-63.588653
1976,Brazil,0,0,0,0,36,44,80,45,-14.235004,-51.92528
1976,Bulgaria,0,0,0,0,2,2,4,50,42.733883,25.48583
1976,Canada,0,0,0,0,7,9,16,43.75,56.130366,-106.346771
1976,Colombia,0,0,0,0,31,46,77,40.25974025974026,4.570868,-74.297333
1976,Croatia,0,0,0,0,56,42,98,57.14285714285714,45.1,15.2
1976,Denmark,0,0,0,0,4,8,12,33.33333333333333,56.26392,9.501785
1976,Ecuador,0,0,0,0,3,5,8,37.5,-1.831239,-78.183406
1976,Egypt,0,0,0,0,20,32,52,38.46153846153847,26.820553,30.802498
1976,Finland,0,0,0,0,5,6,11,45.45454545454545,61.92411,25.748151
1976,France,0,0,0,0,99,132,231,42.857142857142854,46.227638,2.213749
1976,Germany,0,0,0,0,100,139,239,41.84100418410041,51.165691,10.451526
1976,Greece,0,0,0,0,3,5,8,37.5,39.074208,21.824312
1976,Hungary,0,0,0,0,56,38,94,59.57446808510638,47.162494,19.503304
1976,Indonesia,0,0,0,0,3,4,7,42.857142857142854,-0.789275,113.921327
1976,Iran,0,0,0,0,6,10,16,37.5,32.427908,53.688046
1976,Ireland,0,0,0,0,3,4,7,42.857142857142854,53.41291,-8.24389
1976,Israel,0,0,0,0,4,3,7,57.14285714285714,31.046051,34.851612
1976,Japan,0,0,0,0,31,40,71,43.66197183098591,36.204824,138.252924
1976,Malaysia,0,0,0,0,1,3,4,25,4.210484,101.975766
1976,Monaco,0,0,0,0,3,7,10,30,43.750298,7.412841
1976,Netherlands,0,0,0,0,40,43,83,48.19277108433735,52.132633,5.291266
1976,Pakistan,0,0,0,0,28,19,47,59.57446808510638,30.375321,69.345116
1976,Paraguay,0,0,0,0,46,32,78,58.97435897435898,-23.442503,-58.443832
1976,Peru,0,0,0,0,1,3,4,25,-9.189967,-75.015152
1976,Philippines,0,0,0,0,3,2,5,60,12.879721,121.774017
1976,Portugal,0,0,0,0,1,3,4,25,39.399872,-8.224454
1976,Russia,0,0,0,0,27,19,46,58.69565217391305,61.52401,105.318756
1976,Serbia,0,0,0,0,5,16,21,23.809523809523807,44.016521,21.005859
1976,South Korea,0,0,0,0,2,2,4,50,35.907757,127.766922
1976,Switzerland,0,0,0,0,7,17,24,29.166666666666668,46.818188,8.227512
1976,Thailand,0,0,0,0,3,5,8,37.5,15.870032,100.992541
1976,United Kingdom,0,0,0,0,151,183,334,45.209580838323355,55.378051,-3.435973
1976,Uruguay,0,0,0,0,2,2,4,50,-32.522779,-55.765835
1976,Venezuela,0,0,0,0,15,25,40,37.5,6.42375,-66.58973
1977,Algeria,0,0,0,0,1,3,4,25,28.033886,1.659626
1977,Austria,0,0,0,0,24,31,55,43.63636363636363,47.516231,14.550072
1977,Belgium,0,0,0,0,5,9,14,35.714285714285715,50.503887,4.469936
1977,Bolivia,0,0,0,0,9,18,27,33.33333333333333,-16.290154,-63.588653
1977,Brazil,0,0,0,0,9,23,32,28.125,-14.235004,-51.92528
1977,Canada,0,0,0,0,4,14,18,22.22222222222222,56.130366,-106.346771
1977,Chile,0,0,0,0,131,104,235,55.74468085106383,-35.675147,-71.542969
1977,Colombia,0,0,0,0,25,42,67,37.3134328358209,4.570868,-74.297333
1977,Croatia,0,0,0,0,47,37,84,55.952380952380956,45.1,15.2
1977,Denmark,0,0,0,0,2,6,8,25,56.26392,9.501785
1977,Ecuador,0,0,0,0,9,16,25,36,-1.831239,-78.183406
1977,Egypt,0,0,0,0,18,29,47,38.297872340425535,26.820553,30.802498
1977,Greece,0,0,0,0,2,8,10,20,39.074208,21.824312
1977,Hungary,0,0,0,0,41,29,70,58.57142857142858,47.162494,19.503304
1977,India,0,0,0,0,50,79,129,38.759689922480625,20.593684,78.96288
1977,Iran,0,0,0,0,5,9,14,35.714285714285715,32.427908,53.688046
1977,Ireland,0,0,0,0,2,5,7,28.57142857142857,53.41291,-8.24389
1977,Japan,0,0,0,0,15,19,34,44.11764705882353,36.204824,138.252924
1977,Monaco,0,0,0,0,4,4,8,50,43.750298,7.412841
1977,Morocco,0,0,0,0,7,2,9,77.77777777777779,31.791702,-7.09262
1977,Netherlands,0,0,0,0,26,27,53,49.056603773584904,52.132633,5.291266
1977,New Zealand,0,0,0,0,66,88,154,42.857142857142854,-40.900557,174.885971
1977,Norway,0,0,0,0,1,4,5,20,60.472024,8.468946
1977,Pakistan,0,0,0,0,12,9,21,57.14285714285714,30.375321,69.345116
1977,Paraguay,0,0,0,0,42,32,74,56.75675675675676,-23.442503,-58.443832
1977,Peru,0,0,0,0,1,5,6,16.666666666666664,-9.189967,-75.015152
1977,Philippines,0,0,0,0,5,5,10,50,12.879721,121.774017
1977,Portugal,0,0,0,0,1,4,5,20,39.399872,-8.224454
1977,Russia,0,0,0,0,9,11,20,45,61.52401,105.318756
1977,Serbia,0,0,0,0,15,21,36,41.66666666666667,44.016521,21.005859
1977,South Africa,0,0,0,0,180,225,405,44.44444444444444,-30.559482,22.937506
1977,South Korea,0,0,0,0,3,5,8,37.5,35.907757,127.766922
1977,Switzerland,0,0,0,0,12,18,30,40,46.818188,8.227512
1977,Uruguay,0,0,0,0,5,5,10,50,-32.522779,-55.765835
1977,Venezuela,0,0,0,0,6,19,25,24,6.42375,-66.58973
1978,Belgium,0,0,0,0,6,6,12,50,50.503887,4.469936
1978,Bolivia,0,0,0,0,4,15,19,21.052631578947366,-16.290154,-63.588653
1978,Brazil,0,0,0,0,20,26,46,43.47826086956522,-14.235004,-51.92528
1978,Canada,0,0,0,0,10,22,32,31.25,56.130366,-106.346771
1978,Chile,0,0,0,0,89,108,197,45.17766497461929,-35.675147,-71.542969
1978,Colombia,0,0,0,0,25,36,61,40.98360655737705,4.570868,-74.297333
1978,Croatia,0,0,0,0,40,37,77,51.94805194805194,45.1,15.2
1978,Ecuador,0,0,0,0,16,20,36,44.44444444444444,-1.831239,-78.183406
1978,Egypt,0,0,0,0,16,23,39,41.02564102564102,26.820553,30.802498
1978,Finland,0,0,0,0,5,3,8,62.5,61.92411,25.748151
1978,Indonesia,0,0,0,0,4,3,7,57.14285714285714,-0.789275,113.921327
1978,Iran,0,0,0,0,7,6,13,53.84615384615385,32.427908,53.688046
1978,Ireland,0,0,0,0,2,10,12,16.666666666666664,53.41291,-8.24389
1978,Japan,0,0,0,0,17,49,66,25.757575757575758,36.204824,138.252924
1978,Monaco,0,0,0,0,1,8,9,11.11111111111111,43.750298,7.412841
1978,Netherlands,0,0,0,0,36,50,86,41.86046511627907,52.132633,5.291266
1978,New Zealand,0,0,0,0,53,67,120,44.166666666666664,-40.900557,174.885971
1978,Norway,0,0,0,0,1,3,4,25,60.472024,8.468946
1978,Pakistan,0,0,0,0,4,4,8,50,30.375321,69.345116
1978,Peru,0,0,0,0,4,5,9,44.44444444444444,-9.189967,-75.015152
1978,Russia,0,0,0,0,3,3,6,50,61.52401,105.318756
1978,Serbia,0,0,0,0,4,5,9,44.44444444444444,44.016521,21.005859
1978,South Korea,0,0,0,0,1,3,4,25,35.907757,127.766922
1978,Switzerland,0,0,0,0,27,34,61,44.26229508196721,46.818188,8.227512
1978,United Kingdom,0,0,0,0,148,192,340,43.529411764705884,55.378051,-3.435973
1978,Uruguay,0,0,0,0,4,6,10,40,-32.522779,-55.765835
1978,Venezuela,0,0,0,0,9,11,20,45,6.42375,-66.58973
1978,Zimbabwe,0,0,0,0,2,2,4,50,-19.015438,29.154857
1979,Algeria,0,0,0,0,1,3,4,25,28.033886,1.659626
1979,Belgium,0,0,0,0,8,10,18,44.44444444444444,50.503887,4.469936
1979,Bolivia,0,0,0,0,4,9,13,30.76923076923077,-16.290154,-63.588653
1979,Brazil,0,0,0,0,43,61,104,41.34615384615385,-14.235004,-51.92528
1979,Bulgaria,0,0,0,0,2,2,4,50,42.733883,25.48583
1979,Canada,0,0,0,0,7,21,28,25,56.130366,-106.346771
1979,Colombia,0,0,0,0,18,32,50,36,4.570868,-74.297333
1979,Croatia,0,0,0,0,23,28,51,45.09803921568628,45.1,15.2
1979,Denmark,0,0,0,0,1,8,9,11.11111111111111,56.26392,9.501785
1979,Ecuador,0,0,0,0,21,25,46,45.65217391304348,-1.831239,-78.183406
1979,Egypt,0,0,0,0,8,22,30,26.666666666666668,26.820553,30.802498
1979,Finland,0,0,0,0,10,11,21,47.61904761904761,61.92411,25.748151
1979,Greece,0,0,0,0,1,5,6,16.666666666666664,39.074208,21.824312
1979,India,0,0,0,0,61,80,141,43.262411347517734,20.593684,78.96288
1979,Ireland,0,0,0,0,6,12,18,33.33333333333333,53.41291,-8.24389
1979,Israel,0,0,0,0,8,12,20,40,31.046051,34.851612
1979,Japan,0,0,0,0,13,29,42,30.952380952380953,36.204824,138.252924
1979,Luxembourg,0,0,0,0,1,3,4,25,49.815273,6.129583
1979,Mexico,0,0,0,0,46,42,88,52.27272727272727,23.634501,-102.552784
1979,Monaco,0,0,0,0,1,5,6,16.666666666666664,43.750298,7.412841
1979,Morocco,0,0,0,0,4,4,8,50,31.791702,-7.09262
1979,Netherlands,0,0,0,0,35,40,75,46.666666666666664,52.132633,5.291266
1979,New Zealand,0,0,0,0,32,67,99,32.323232323232325,-40.900557,174.885971
1979,Nigeria,0,0,0,0,2,3,5,40,9.081999,8.675277
1979,Norway,0,0,0,0,3,1,4,75,60.472024,8.468946
1979,Pakistan,0,0,0,0,1,3,4,25,30.375321,69.345116
1979,Romania,0,0,0,0,37,32,69,53.62318840579711,45.943161,24.96676
1979,Russia,0,0,0,0,4,3,7,57.14285714285714,61.52401,105.318756
1979,Serbia,0,0,0,0,3,6,9,33.33333333333333,44.016521,21.005859
1979,South Korea,0,0,0,0,10,2,12,83.33333333333334,35.907757,127.766922
1979,Switzerland,0,0,0,0,35,32,67,52.23880597014925,46.818188,8.227512
1979,Taiwan,0,0,0,0,3,5,8,37.5,23.69781,120.960515
1979,Thailand,0,0,0,0,1,3,4,25,15.870032,100.992541
1979,Turkey,0,0,0,0,4,4,8,50,38.963745,35.243322
1979,United Kingdom,0,0,0,0,102,127,229,44.54148471615721,55.378051,-3.435973
1979,Uruguay,0,0,0,0,7,16,23,30.434782608695656,-32.522779,-55.765835
1979,Venezuela,0,0,0,0,7,29,36,19.444444444444446,6.42375,-66.58973
1979,Zimbabwe,0,0,0,0,4,14,18,22.22222222222222,-19.015438,29.154857
1980,Austria,0,0,0,0,42,60,102,41.17647058823529,47.516231,14.550072
1980,Belgium,0,0,0,0,5,13,18,27.77777777777778,50.503887,4.469936
1980,Bolivia,0,0,0,0,26,19,45,57.77777777777777,-16.290154,-63.588653
1980,Brazil,0,0,0,0,45,64,109,41.284403669724774,-14.235004,-51.92528
1980,Bulgaria,0,0,0,0,1,4,5,20,42.733883,25.48583
1980,Canada,0,0,0,0,7,19,26,26.923076923076923,56.130366,-106.346771
1980,Chile,0,0,0,0,65,88,153,42.48366013071895,-35.675147,-71.542969
1980,China,0,0,0,0,1,2,3,33.33333333333333,35.86166,104.195397
1980,Colombia,0,0,0,0,11,32,43,25.581395348837212,4.570868,-74.297333
1980,Croatia,0,0,0,0,25,29,54,46.2962962962963,45.1,15.2
1980,Ecuador,0,0,0,0,51,41,92,55.434782608695656,-1.831239,-78.183406
1980,Egypt,0,0,0,0,3,11,14,21.428571428571427,26.820553,30.802498
1980,Finland,0,0,0,0,12,17,29,41.37931034482759,61.92411,25.748151
1980,Ireland,0,0,0,0,4,13,17,23.52941176470588,53.41291,-8.24389
1980,Japan,0,0,0,0,5,15,20,25,36.204824,138.252924
1980,Netherlands,0,0,0,0,24,39,63,38.095238095238095,52.132633,5.291266
1980,New Zealand,0,0,0,0,64,80,144,44.44444444444444,-40.900557,174.885971
1980,Peru,0,0,0,0,6,8,14,42.857142857142854,-9.189967,-75.015152
1980,Romania,0,0,0,0,32,34,66,48.484848484848484,45.943161,24.96676
1980,Russia,0,0,0,0,9,2,11,81.81818181818183,61.52401,105.318756
1980,South Africa,0,0,0,0,80,133,213,37.558685446009385,-30.559482,22.937506
1980,Switzerland,0,0,0,0,50,47,97,51.546391752577314,46.818188,8.227512
1980,Thailand,0,0,0,0,1,2,3,33.33333333333333,15.870032,100.992541
1980,United Kingdom,0,0,0,0,64,121,185,34.5945945945946,55.378051,-3.435973
1980,Uruguay,0,0,0,0,8,8,16,50,-32.522779,-55.765835
1980,Zimbabwe,0,0,0,0,8,9,17,47.05882352941176,-19.015438,29.154857
1981,Austria,0,0,0,0,23,56,79,29.11392405063291,47.516231,14.550072
1981,Bahamas,0,0,0,0,1,1,2,50,25.03428,-77.39628
1981,Belgium,0,0,0,0,6,16,22,27.27272727272727,50.503887,4.469936
1981,Bulgaria,0,0,0,0,7,7,14,50,42.733883,25.48583
1981,Canada,0,0,0,0,2,8,10,20,56.130366,-106.346771
1981,Colombia,0,0,0,0,13,17,30,43.333333333333336,4.570868,-74.297333
1981,Croatia,0,0,0,0,21,30,51,41.17647058823529,45.1,15.2
1981,Denmark,0,0,0,0,6,2,8,75,56.26392,9.501785
1981,Egypt,0,0,0,0,8,12,20,40,26.820553,30.802498
1981,Finland,0,0,0,0,9,12,21,42.857142857142854,61.92411,25.748151
1981,Germany,0,0,0,0,91,128,219,41.55251141552511,51.165691,10.451526
1981,Greece,0,0,0,0,1,6,7,14.285714285714285,39.074208,21.824312
